165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
149,149,149,98,149,149,149,149,149,98,149,149,149,149,149,98,149,149,149,149,98,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
149,149,149,114,149,149,149,149,149,114,149,149,149,149,149,114,149,149,149,149,114,165,165,165,165,165,165,98,149,149,149,149,149,98,149,149,149,149,149,98,149,149,149,149,149,149,149,149,149,149,149,98,149,149,149,149,149,98,149,149,149,149,149,98,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,98,149,149,149,149,149,98,149,149,149,149,149,98,149,149,149,149,149,98,149,149,149,149,149,98,149,149,149,149,149,98,149,149,149,149,149,98,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
149,149,149,114,149,149,149,149,149,114,149,149,149,149,149,114,149,149,149,149,114,165,165,165,165,165,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
149,149,149,114,149,149,149,149,149,114,149,149,149,149,149,114,149,149,149,149,114,165,165,165,165,165,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,149,149,149,149,165,114,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,114,165,165,165,165,165,165,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,130,165,165,165,165,165,165,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,161,161,161,161,161,130,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165
161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,114,165,165,165,165,165,165,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,161,161,161,161,161,114,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,65,165,165,165,165,165,165
