161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,149,149,149,149,149,149,149,149,149,149,149,149,149,149,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,149,149,149,149,149,149,149,149,149,149,149,149,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,161,161,161,161,96,96,161,161,161,161,96,96,161,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,161,161,161,161,161,161,161,161,161,161,161,161,161,161,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
96,98,165,165,98,165,165,98,165,165,98,165,165,98,96,149,149,149,149,149,149,149,149,149,149,149,149,149,149,165,161,161,161,161,165,165,165,161,161,161,165,165,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,80,80,161,161,161,161,80,80,161,161,161,161,80,80,-1,-1,-1,-1,80,80,-1,-1,-1,-1,80,80
96,114,165,96,114,96,165,114,96,165,114,96,96,114,96,96,114,149,149,149,149,149,149,149,149,149,149,149,149,149,98,165,165,98,165,165,98,165,165,98,165,165,98,165,165,98,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,98,165,165,98,165,165,98,165,165,98,165,165,98,165,165,98,165,165,98,165,165,98,165,165,98,165,165,98,165,165
161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,96,114,165,96,114,96,165,114,96,165,114,96,96,114,96,96,114,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,98,149,149,149,114,165,96,114,96,165,114,96,165,114,96,96,114,96,96,114,165,96,114,96,165,114,96,165,114,96,96,114,96,96
161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161
161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161
161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161
161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,114,161,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161,114,161,161
